day,hour,time,res_id,UnitGroup,Unit_Category,Unit_Type,p_R_kht,p_Rspill_kht
337,1,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,2,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,2,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,2,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,2,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,3,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,3,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,3,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,3,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,4,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,4,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,4,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,4,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,5,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,5,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,5,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,5,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,6,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,6,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,6,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,6,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,7,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,7,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,7,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,7,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,8,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,8,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,8,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,8,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,9,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,9,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,9,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,9,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,10,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,10,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,10,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,10,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,11,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,11,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,11,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,11,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,12,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,12,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,12,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,12,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,13,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,13,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,13,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,13,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,14,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,14,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,14,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,14,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,15,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,15,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,15,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,15,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,16,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,16,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,16,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,16,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,17,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,17,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,17,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,17,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,18,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,18,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,18,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,18,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,19,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,19,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,19,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,19,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,20,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,20,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,20,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,20,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,21,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,21,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,21,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,21,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,22,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,22,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,22,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,22,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,23,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,23,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,23,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,23,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,24,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,24,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
337,24,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
337,24,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,1,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,1,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,1,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,1,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,2,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,2,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,2,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,2,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,3,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,3,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,3,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,3,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,4,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,4,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,4,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,4,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,5,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,5,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,5,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,5,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,6,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,6,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,6,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,6,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,7,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,7,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,7,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,7,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,8,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,8,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,8,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,8,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,9,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,9,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,9,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,9,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,10,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,10,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,10,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,10,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,11,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,11,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,11,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,11,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,12,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,12,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,12,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,12,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,13,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,13,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,13,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,13,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,14,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,14,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,14,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,14,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,15,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,15,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,15,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,15,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,16,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,16,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,16,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,16,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,17,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,17,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,17,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,17,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,18,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,18,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,18,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,18,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,19,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,19,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,19,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,19,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,20,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,20,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,20,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,20,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,21,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,21,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,21,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,21,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,22,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,22,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,22,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,22,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,23,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,23,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,23,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,23,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,24,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,24,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
338,24,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
338,24,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,1,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,1,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,1,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,1,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,2,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,2,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,2,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,2,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,3,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,3,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,3,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,3,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,4,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,4,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,4,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,4,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,5,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,5,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,5,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,5,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,6,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,6,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,6,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,6,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,7,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,7,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,7,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,7,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,8,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,8,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,8,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,8,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,9,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,9,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,9,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,9,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,10,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,10,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,10,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,10,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,11,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,11,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,11,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,11,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,12,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,12,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,12,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,12,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,13,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,13,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,13,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,13,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,14,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,14,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,14,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,14,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,15,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,15,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,15,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,15,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,16,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,16,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,16,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,16,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,17,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,17,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,17,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,17,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,18,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,18,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,18,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,18,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,19,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,19,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,19,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,19,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,20,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,20,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,20,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,20,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,21,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,21,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,21,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,21,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,22,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,22,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,22,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,22,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,23,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,23,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,23,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,23,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,24,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,24,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
339,24,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
339,24,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,1,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,1,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,1,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,1,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,2,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,2,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,2,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,2,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,3,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,3,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,3,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,3,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,4,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,4,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,4,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,4,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,5,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,5,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,5,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,5,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,6,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,6,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,6,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,6,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,7,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,7,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,7,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,7,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,8,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,8,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,8,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,8,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,9,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,9,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,9,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,9,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,10,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,10,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,10,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,10,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,11,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,11,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,11,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,11,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,12,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,12,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,12,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,12,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,13,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,13,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,13,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,13,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,14,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,14,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,14,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,14,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,15,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,15,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,15,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,15,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,16,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,16,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,16,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,16,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,17,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,17,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
340,17,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
340,17,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
