day,hour,time,p_B_DT_ht,p_B_CT_ht,p_Gr_St_ht,p_G_ht,p_P_ht,p_GB_ht,p_G_Gr_ht,p_R_ht,p_R_Gr_ht,p_R_St_ht,q_G_jht,q_P_jht,q_P_TOT_jht,e_H_ht,LMP,Reg Up Price,Reg Dn Price,Spin Price
6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40503.76411079765,28.2659,0.9904975,0.0,0.1729975
6.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40495.35547882091,22.5359,0.3399999999999999,0.0,0.06749999999999999
6.0,20.0,1.0,0.0,0.0,180.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4834.869075818089,40886.52382803609,21.2849,1.887765,0.0,0.08999999999999998
6.0,21.0,1.0,0.0,0.0,270.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7252.284133900846,41477.47905794012,20.2172,4.207244999999999,0.0,0.06749999999999999
6.0,22.0,1.0,0.0,0.0,280.41461282387996,0.0,280.41461282387996,0.0,0.0,0.0,0.0,0.0,0.0,279.74003180120224,7532.024165702049,42091.55335801396,19.2262,11.754809999999999,0.75,0.13000000000000003
6.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42083.144726037215,21.4295,2.3150125000000004,0.0,0.08999999999999998
6.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42074.73609406047,35.8861,4.5980324999999995,10.989999999999997,2.6353375
7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42066.327462083726,23.7457,5.101282499999999,2.17811,0.25
7.0,2.0,1.0,0.0,0.0,270.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7252.284133900846,42657.28269198775,20.982,2.3099999999999996,2.48,0.622
7.0,3.0,1.0,0.0,0.0,270.0000000000035,0.0,270.0000000000035,0.0,0.0,0.0,0.0,0.0,0.0,9.422909384216484e-11,7252.284133900941,43248.237921891785,19.469,2.2100000000000004,10.989999999999997,0.45651250000000004
7.0,4.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,43865.835123319695,19.1642,2.9843825,10.989999999999997,0.18000000000000002
7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43857.42649134295,22.581,4.112822499999999,10.989999999999997,1.328725
7.0,6.0,1.0,0.0,0.0,0.0,227.9,0.0,0.0,227.9,0.0,0.0,0.0,11129.986341142383,0.0,0.0,42929.18191900031,21.2045,7.203704999999999,69.158135,0.8075
7.0,7.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,41879.55208956682,107.3549,8.06667,2.2202899999999994,4.35167
7.0,8.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,40829.92226013334,34.215,9.8482,51.82500000000001,0.08999999999999998
7.0,9.0,1.0,0.0,0.0,0.0,227.89999999999992,0.0,0.0,227.89999999999992,0.0,0.0,0.0,11129.98634114238,0.0,0.0,39901.677687790696,48.7684,2.48,65.779545,0.08999999999999998
7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39893.26905581395,24.3196,2.48,19.436564999999998,0.25
7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39884.860423837206,27.6321,5.899749999999998,20.410274999999995,0.25
7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39876.45179186046,29.9628,5.927792500000002,18.0613875,0.25
7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39868.04315988372,32.2528,2.3405999999999993,18.269972499999994,1.25
7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39859.63452790697,26.7379,8.604999999999999,40.22212250000001,0.6875
7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39851.22589593023,24.8129,2.48,13.535470000000002,0.08999999999999998
7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39842.81726395349,18.6363,7.6839200000000005,19.78213,0.08999999999999998
7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39834.408631976745,19.0326,9.289999999999997,0.5025,4.3374999999999995
7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39826.0,17.151,20.7794975,2.2798699999999994,6.252609999999998
7.0,19.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,40443.5972014279,14.8661,17.949415000000002,0.0,2.6
7.0,20.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41061.194402855814,11.4423,16.039930000000002,0.0,9.7775
7.0,21.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41678.79160428376,10.663,6.175730000000001,0.0,5.933229999999999
7.0,22.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42296.38880571167,7.1338,7.528509999999998,0.9249999999999999,7.528509999999998
7.0,23.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42913.98600713958,7.9948,6.8658475,0.62,6.130847500000002
7.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42905.57737516284,17.118,2.48,0.0,0.0
8.0,1.0,1.0,0.0,0.0,225.43747143373295,0.0,225.43747143373295,0.0,0.0,0.0,0.0,0.0,0.0,11.750697935850628,6055.328926099642,43397.61043343097,16.1203,0.09999999999999999,1.18638,0.08999999999999998
8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43389.20180145422,23.2236,1.523295,0.0,1.01
8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43380.793169477474,20.1986,10.591120000000002,1.24,0.7725
8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43372.38453750073,23.1007,1.2994824999999999,0.0,1.0
8.0,5.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,43989.98173892864,15.7842,3.6791999999999994,3.4975,1.18
8.0,6.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,44607.57894035655,3.0813,2.3925000000000005,1.1527650000000003,1.49
8.0,7.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,45225.176141784454,-19.9452,11.874545,2.2924700000000002,1.1749999999999998
8.0,8.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,45842.773343212364,-2.6177,3.862499999999999,0.57514,3.862499999999999
8.0,9.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,46460.37054464031,5.5425,1.595,0.0,1.595
8.0,10.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47077.967746068214,9.0695,0.834965,1.824105,0.7749649999999999
8.0,11.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47695.564947496125,12.0975,5.032499999999998,0.0,5.032499999999998
8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47687.15631551938,23.4639,7.0942824999999985,0.0,7.0942824999999985
8.0,13.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48304.75351694729,15.8666,5.758594999999999,0.0,5.758594999999999
8.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48296.344884970546,22.1223,7.8011375,0.0,7.8011375
8.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48287.9362529938,23.8811,7.308925000000001,0.0,7.308925000000001
8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48279.527621017056,17.2259,7.735149999999998,0.0,7.735149999999998
8.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48271.11898904031,20.5944,9.2727225,0.0,4.2826525
8.0,18.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48888.716190468214,16.0752,5.236752499999999,0.0,2.8758750000000006
8.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48880.30755849147,16.2561,2.2925,0.0,1.11304
8.0,20.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49497.90475991938,13.9059,7.522500000000002,0.0,5.045000000000002
8.0,21.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,50115.50196134729,14.2032,2.7770925000000006,0.0,2.7345925000000015
8.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50107.093329370546,25.4159,3.855,0.62,2.665
8.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50098.6846973938,23.3128,3.603449999999999,0.855,0.76845
8.0,24.0,1.0,0.0,0.0,0.0,227.9,0.0,0.0,227.9,0.0,0.0,0.0,11129.986341142383,0.0,0.0,49170.44012505116,30.6716,0.7575,2.48,0.0
9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49162.03149307441,23.097,3.6725,4.285090000000001,0.022500000000000003
9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49153.62286109767,20.9934,0.09999999999999999,0.0,0.08999999999999998
9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49145.214229120924,19.879,0.09999999999999999,0.0,0.08999999999999998
9.0,4.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49762.811430548834,15.704,1.3050000000000002,10.910802499999997,0.08999999999999998
9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49754.40279857209,16.186,11.14,2.9278725,0.08999999999999998
9.0,6.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,50371.99999999999,14.2365,1.74,7.395400000000001,0.04499999999999999
9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50363.59136802325,31.36,0.09999999999999999,0.581635,0.08999999999999998
9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50355.1827360465,19.1312,1.6975,0.62,0.08999999999999998
9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50346.77410406976,20.4651,0.12000000000000004,0.0,0.08999999999999998
9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50338.36547209301,23.0756,10.438975000000003,0.0,10.438975000000003
9.0,11.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,49555.01731713953,32.9651,8.155000000000001,0.0,8.0525
9.0,12.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,48505.38748770604,45.9753,2.2625075000000003,0.0,2.2625075000000003
9.0,13.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,47455.75765827255,58.6542,5.04,0.0,4.950000000000001
9.0,14.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,46406.12782883906,62.2086,5.503947499999999,0.0,2.6139474999999996
9.0,15.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,45356.497999405576,55.7687,3.67524,4.457480000000001,3.025
9.0,16.0,1.0,0.0,0.0,0.0,247.95008126666667,0.0,0.0,247.95008126666667,0.0,0.0,0.0,12109.163945949524,0.0,0.0,44347.32945058206,48.6368,9.153922499999998,0.6047575,9.153922499999998
9.0,17.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,128.0,0.0,0.0,0.0,6251.162790697675,0.0,0.0,43822.294469954155,32.4937,5.1210375,0.0,1.63174
9.0,18.0,1.0,0.0,0.0,0.0,247.95008126666667,0.0,0.0,247.95008126666667,0.0,0.0,0.0,12109.163945949524,0.0,0.0,42813.12592113064,53.0267,12.991324999999998,0.0,0.155
9.0,19.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,42029.777766177154,39.95,12.855787499999996,0.0,0.19999999999999998
9.0,20.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,41246.42961122366,35.3936,7.819632500000002,0.0,0.45056250000000003
9.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41238.02097924692,24.2698,7.6308725000000015,0.0,2.5800000000000005
9.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41229.61234727017,24.1799,1.4362874999999997,0.557355,0.8412875
9.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41221.20371529343,20.9884,6.213282500000001,1.9175000000000002,6.213282500000001
9.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41212.79508331668,33.3002,1.3175,0.0,1.0849999999999997
10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41204.38645133994,27.102,0.08999999999999998,0.0,0.08999999999999998
10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41195.977819363194,27.5712,0.15749999999999997,0.0,0.08999999999999998
10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41187.56918738645,25.2752,0.15749999999999997,7.5025,0.08999999999999998
10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41179.160555409704,22.2121,0.17999999999999997,0.0,0.08999999999999998
10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41170.75192343296,21.1421,0.15749999999999997,0.0,0.08999999999999998
10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41162.343291456215,19.6158,1.0007575,0.0,0.4286524999999999
10.0,7.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41779.940492884125,19.4221,5.619689999999999,3.1649999999999996,3.2736525000000003
10.0,8.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42397.537694312035,17.6862,17.042619999999996,2.07,10.507945
10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42389.12906233529,32.7344,6.7192,2.7475,2.0542000000000002
10.0,10.0,1.0,0.0,0.0,0.0,222.437354515557,0.0,0.0,222.437354515557,0.0,0.0,0.0,10863.204801472084,0.0,0.0,41482.93260765365,36.428,0.841835,2.731565,0.0
10.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41474.52397567691,24.9808,0.0,0.0,0.0
10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41466.11534370016,28.3497,0.1875,12.919310000000001,0.0
10.0,13.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,40682.76718874667,35.7113,2.9536499999999997,0.0,0.0
10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40674.35855676993,35.4751,0.049999999999999996,0.0,0.0
10.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40665.94992479318,26.6235,1.0,0.0,0.0
10.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40657.54129281644,25.2655,2.7900000000000005,1.4979975,0.0
10.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40649.13266083969,27.9762,3.3716425,0.0,3.3341425
10.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40640.72402886295,25.5415,5.7635325,0.0,3.34061
10.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40632.3153968862,23.143,11.502830000000003,0.0,9.11
10.0,20.0,1.0,0.0,0.0,282.00161166279094,0.0,282.00161166279094,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41249.91259831411,9.7577,9.771845,0.0,9.731844999999998
10.0,21.0,1.0,0.0,0.0,282.00161166279094,0.0,282.00161166279094,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41867.50979974202,2.9085,4.237489999999999,0.0,4.07749
10.0,22.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42485.107001169934,1.8657,8.6378875,4.275,8.635387499999998
10.0,23.0,1.0,0.0,0.0,282.00161166279094,0.0,282.00161166279094,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,43102.704202597844,18.3236,7.917397500000001,10.922914999999998,7.9123975
10.0,24.0,1.0,0.0,0.0,0.0,227.89999999999995,0.0,0.0,227.89999999999995,0.0,0.0,0.0,11129.986341142381,0.0,0.0,42174.4596302552,57.5098,13.291954999999996,11.602842500000003,13.284455
11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42166.05099827846,27.8053,4.012082499999999,5.7458,1.3119499999999997
11.0,2.0,1.0,0.0,0.0,0.0,227.89999999999995,0.0,0.0,227.89999999999995,0.0,0.0,0.0,11129.98634114238,0.0,0.0,41237.80642593582,46.1954,5.2025,11.2300725,0.09999999999999999
11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41229.39779395908,28.1984,3.0300000000000007,10.879400000000002,0.075
11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41220.98916198233,25.1988,3.520000000000001,13.188865,0.09999999999999999
11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41212.58053000559,24.8024,0.5068749999999999,5.570785,0.09999999999999999
11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41204.17189802884,24.7312,5.277525000000001,5.613242500000001,1.602525
11.0,7.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41821.76909945668,19.4115,7.8325000000000005,1.8650000000000002,2.5875
11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41813.360467479935,19.8567,4.3500000000000005,1.4825,0.4535225
11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41804.95183550319,20.7634,7.992775000000001,2.3676375000000003,4.320155
11.0,10.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,1562.7906976744187,0.0,0.0,41667.386616363656,27.7034,23.076815000000007,7.720015,8.96823
11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41658.97798438691,31.6787,10.426705,10.931560000000003,1.8126799999999996
11.0,12.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,40875.62982943343,43.4364,8.606792500000001,0.0,1.25
11.0,13.0,1.0,0.0,0.0,0.0,227.89999999999998,0.0,0.0,227.89999999999998,0.0,0.0,0.0,11129.986341142381,0.0,0.0,39947.385257090784,47.3873,8.8245475,2.7252050000000003,0.31749999999999995
11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39938.97662511404,26.7713,8.267905000000003,0.0,1.0
11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39930.567993137294,25.6922,6.35113,0.0,0.4375
11.0,16.0,1.0,0.0,0.0,0.0,7.081036647821585e-12,0.0,0.0,7.081036647821585e-12,0.0,0.0,0.0,3.4581113710202156e-10,0.0,0.0,39922.15936116052,31.7867,7.334139999999999,9.791769999999998,3.0004025
11.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39913.750729183776,17.9159,3.8580625000000004,0.0,3.7605625000000007
11.0,18.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,40531.347930611686,8.6731,10.9619875,0.0,3.319365
11.0,19.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41148.94513203959,6.293,2.075,0.0,1.1549999999999998
11.0,20.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41766.5423334675,8.9652,0.0,0.0,0.0
11.0,21.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42384.1395348954,6.2738,5.510000000000001,0.53,1.1172224999999998
11.0,22.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,43001.73673632331,13.5541,9.394322500000001,2.7865325,0.6749999999999999
11.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42993.32810434657,19.7301,7.324285000000001,7.672499999999999,4.699285000000001
11.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42984.919472369824,25.0507,2.739722500000001,7.5501974999999995,0.08999999999999998
12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42976.51084039308,18.1721,0.62,0.0,0.08999999999999998
12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42968.102208416334,22.0817,0.5075,0.0,0.11000000000000003
12.0,3.0,1.0,0.0,0.0,0.0,227.89999999999998,0.0,0.0,227.89999999999998,0.0,0.0,0.0,11129.986341142381,0.0,0.0,42039.8576360737,31.7396,0.62,10.0,0.08999999999999998
12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42031.449004096954,31.0164,0.62,0.0,0.08999999999999998
12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42023.04037212021,21.7753,0.12000000000000004,10.0,0.12000000000000004
12.0,6.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42640.63757354811,-0.5976,1.9925,9.534957499999999,0.09249999999999999
12.0,7.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,43258.23477497602,-14.1766,9.623102500000002,0.0,2.4225
12.0,8.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,43875.831976403926,-10.6075,3.4899999999999998,0.0,0.295
